RowNumber,Age,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Tenure,Geography,Gender,HasCrCard,Exited
7945,39,73493.17,520,109626.13,1,1,1,France,Female,0,1
7946,45,0,759,99251.24,2,1,8,France,Female,1,0
7947,35,69617.36,473,143345.69,1,0,6,France,Female,1,0
7948,35,136526.26,639,59653.03,2,0,5,Spain,Female,1,0
7949,25,113736.27,705,196864.61,1,1,3,France,Male,0,0
7950,52,106723.28,530,109960.4,1,0,1,France,Male,0,1
7951,33,138847.9,516,127256.7,1,1,10,Germany,Female,1,0
7952,40,0,850,1099.95,2,0,0,France,Female,1,0
7953,33,107868.14,746,146192.4,2,1,2,Germany,Female,1,0
7954,33,96926.12,622,48553.77,2,0,3,Germany,Male,1,0
7955,30,77599.23,743,144407.1,1,0,7,France,Male,0,0
7956,38,178787.54,732,195760.53,1,1,5,Germany,Male,1,0
7957,81,0,850,44827.47,2,1,5,France,Male,1,0
7958,34,129668.43,850,88743.99,2,1,3,Germany,Female,1,0
7959,34,146178.13,686,88837.11,2,1,6,France,Male,1,0
7960,40,0,556,62112.7,2,0,8,France,Female,1,0
7961,37,0,673,163563.07,2,0,4,France,Male,0,0
7962,38,154763.21,809,174800.31,2,1,2,France,Female,1,0
7963,56,116251.24,634,42429.88,1,1,3,Germany,Female,0,1
7964,37,0,630,82647.65,2,1,6,France,Male,1,0
7965,30,100954.88,564,134175.15,2,0,0,Germany,Female,0,0
7966,51,124620.01,625,92243.94,2,0,4,France,Female,1,1
7967,34,0,677,6175.53,2,1,4,Spain,Female,1,0
7968,40,112701.04,583,29213.63,1,0,9,France,Male,0,0
7969,45,84692.5,592,67214.02,1,1,8,Spain,Male,0,0
7970,49,108204.52,637,169037.84,1,0,2,Germany,Male,1,1
7971,30,86449.39,850,188809.23,1,1,6,France,Male,1,0
7972,42,0,633,79408.17,1,1,10,Spain,Male,0,0
7973,36,73194.99,751,89222.66,1,1,5,Germany,Male,1,0
7974,31,124593.23,592,86079.67,1,0,7,Germany,Male,1,0
7975,50,119655.77,716,12944.17,1,1,2,Germany,Male,1,1
7976,42,121765.37,641,166516.84,2,1,3,Germany,Male,1,0
7977,35,110837.73,849,126419.8,1,0,4,France,Male,0,0
7978,47,99835.17,647,89103.05,1,1,10,Spain,Male,0,0
7979,30,91057.37,608,132973.17,2,0,2,Germany,Female,1,0
7980,26,0,555,93122.41,2,0,7,France,Female,1,0
7981,27,149400.27,497,167522.19,1,0,7,Spain,Male,0,0
7982,38,89111.63,599,157239.6,1,0,9,Germany,Male,0,0
7983,33,132527.9,545,107429.71,2,1,1,Germany,Male,0,0
7984,36,114997.42,774,75304.09,1,0,9,France,Female,1,0
7985,46,161798.53,464,182944.47,1,0,6,France,Male,1,0
7986,27,96129.32,696,5983.7,2,1,2,Germany,Female,1,0
7987,45,0,667,163655.01,2,0,3,Spain,Male,0,0
7988,32,133050.97,812,89385.92,2,0,5,France,Male,1,0
7989,51,120124.35,516,168773.54,2,1,8,France,Male,0,0
7990,39,0,645,96864.36,2,0,8,France,Male,0,0
7991,32,133705.74,664,134455.84,1,0,5,Spain,Male,0,0
7992,39,0,427,28368.37,2,0,9,Spain,Female,1,0
7993,40,0,685,103898.59,2,0,7,France,Female,1,0
7994,33,152805.05,585,63239.65,1,0,4,France,Female,1,0
7995,21,151701.45,519,170138.68,3,1,1,Germany,Female,1,1
7996,67,0,708,3837.08,2,1,1,France,Female,0,0
7997,22,112465.06,717,92977.75,1,1,5,France,Female,1,0
7998,24,156007.09,465,191368.37,1,0,6,Germany,Male,1,0
7999,28,132405.52,829,104889.2,3,0,3,Germany,Male,1,1
8000,26,142662.68,826,60285.3,1,0,5,France,Male,0,0
8001,36,102603.3,747,180693.61,2,1,8,Germany,Male,1,0
8002,32,0,707,126475.79,2,0,9,Spain,Male,1,0
8003,37,0,590,133535.99,2,0,1,Spain,Male,0,0
8004,57,105000.85,603,87412.24,2,1,6,Spain,Male,1,1
8005,45,0,615,164886.64,2,1,5,France,Male,1,0
8006,36,69518.95,634,116238.39,1,0,1,France,Female,1,0
8007,41,126145.54,716,138051.19,2,1,8,Germany,Male,1,0
8008,41,138937.35,647,101617.64,1,1,4,France,Male,1,1
8009,44,113581.98,591,1985.41,1,0,10,Germany,Female,1,0
8010,34,112572.39,574,165626.6,1,0,1,France,Male,0,0
8011,51,114514.71,467,177784.68,2,0,10,Germany,Male,1,1
8012,35,0,701,65765.22,2,1,2,France,Female,1,0
8013,34,0,747,50759.8,2,1,10,France,Female,1,0
8014,32,84906.45,650,163216.48,1,0,2,France,Male,1,0
8015,39,126816.18,731,74850.93,1,1,2,Spain,Female,1,0
8016,26,105249.76,638,23491.09,2,1,1,Germany,Female,1,0
8017,41,0,569,134272.57,2,0,2,Spain,Male,1,0
8018,50,109387.9,459,155721.15,1,0,5,Germany,Male,1,0
8019,23,122478.51,632,147230.77,1,0,3,Germany,Male,1,1
8020,73,137732.23,683,133210.44,2,1,8,France,Female,1,0
8021,46,157866.77,850,18986.12,1,1,2,France,Female,1,0
8022,41,0,512,100507.81,1,1,6,France,Female,1,0
8023,31,136789.14,616,59346.4,1,0,3,France,Female,1,1
8024,36,0,664,95372.64,2,1,1,France,Male,1,0
8025,30,144684.03,694,31805.49,1,1,10,France,Male,1,0
8026,24,107065.31,655,51959.82,1,1,9,France,Male,1,0
8027,33,91301.72,607,130824.57,1,1,8,France,Female,0,0
8028,39,207034.96,684,157694.76,2,0,4,Spain,Male,0,1
8029,37,0,763,933.38,2,1,8,Spain,Male,1,0
8030,50,0,671,2560.11,1,1,8,Spain,Male,0,0
8031,38,0,592,12905.89,1,1,3,Spain,Male,1,1
8032,36,0,666,176692.87,2,0,6,Spain,Female,1,0
8033,34,0,667,102908.63,2,1,5,France,Male,1,0
8034,36,0,850,41291.05,2,1,6,Spain,Male,0,0
8035,42,0,622,119127.06,2,0,9,Spain,Male,1,0
8036,30,92472.1,577,126434.61,2,1,8,France,Female,0,0
8037,21,0,555,103901.35,2,0,1,Spain,Male,0,0
8038,62,127738.75,547,85153,2,1,10,France,Male,1,0
8039,50,101242.98,613,12493.61,2,0,5,Germany,Female,1,0
8040,43,92599.55,672,167336.78,2,1,4,France,Female,1,0
8041,36,0,624,186180.42,2,1,10,Spain,Female,0,0
8042,50,0,698,88566.9,4,0,1,Spain,Female,1,1
8043,37,82373.94,606,172526.9,1,0,6,France,Male,0,1
8044,31,141356.47,720,137985.69,1,0,4,Spain,Male,0,0
8045,23,0,835,19793.73,1,0,9,France,Male,1,1
8046,47,72664,771,107874.39,2,1,3,Spain,Female,1,0
8047,47,123365.34,811,171995.34,2,0,3,France,Female,0,0
8048,33,121898.58,734,61829.89,1,0,5,Germany,Male,1,0
8049,33,0,548,31728.35,1,1,6,Spain,Male,1,0
8050,31,103696.97,652,155221.05,3,0,3,France,Female,0,1
8051,33,0,707,130866.95,2,0,2,France,Male,0,0
8052,56,74129.18,605,62199.78,2,1,1,Germany,Female,1,1
8053,34,0,623,24255.21,1,0,9,France,Female,1,0
8054,29,185379.02,686,64679.07,1,0,3,Germany,Male,1,0
8055,47,118087.68,525,88120.78,1,0,1,Germany,Female,1,1
8056,41,109402.13,657,66463.62,1,1,8,Spain,Male,1,0
8057,33,130367.87,730,15142.1,1,0,7,Germany,Female,1,1
8058,34,108410.87,816,102908.91,2,0,2,Germany,Female,1,0
8059,50,90408.16,484,48170.57,2,0,2,France,Female,0,0
8060,34,90425.15,728,11597.69,2,1,6,France,Female,1,0
8061,39,140094.59,730,172450.04,1,0,6,Spain,Female,1,1
8062,31,0,477,184061.17,2,1,9,Spain,Male,0,0
8063,46,95439.4,663,21038.58,1,1,6,Germany,Female,1,1
8064,34,204017.4,549,109538.35,2,0,6,Germany,Male,1,0
8065,29,0,714,129192.55,2,0,9,Spain,Male,1,0
8066,49,137115.16,430,146516.86,1,0,3,Germany,Male,1,1
8067,43,134740.19,504,181430.91,2,0,5,Germany,Male,1,0
8068,29,0,530,121451.21,2,0,5,France,Female,0,0
8069,29,98955.87,619,131712.51,1,1,4,Germany,Male,0,0
8070,44,49157.09,617,53294.17,2,0,9,Germany,Male,1,0
8071,31,130240.33,791,96546.55,1,0,1,Germany,Male,0,0
8072,48,108019.27,609,184524.65,3,1,1,France,Male,1,1
8073,51,126725.25,780,195259.31,1,0,4,Germany,Male,1,1
8074,34,96693.66,777,172618.52,1,1,5,Germany,Female,1,0
8075,27,129810.6,817,59259.44,1,1,7,Germany,Female,1,0
8076,58,156652.13,850,25899.21,1,0,8,France,Male,0,1
8077,36,0,732,3749,1,0,9,France,Female,0,1
8078,40,130661.96,693,101918.96,1,1,4,France,Male,1,0
8079,50,0,576,57802.62,2,1,8,France,Female,1,0
8080,37,0,643,142454.77,2,0,6,France,Male,0,0
8081,47,130747.1,757,143829.54,1,0,3,France,Male,1,0
8082,30,106629.49,569,44114.88,1,1,6,Germany,Male,0,0
8083,36,112029.83,772,186948.35,1,1,3,Spain,Male,1,0
8084,29,130575.26,576,173629.78,1,1,7,Germany,Male,0,0
8085,28,96679.71,608,49133.45,1,1,4,Germany,Male,1,0
8086,33,0,794,178122.71,2,0,0,France,Male,0,0
8087,50,171740.69,593,20893.61,1,0,6,France,Male,0,0
8088,38,0,597,41303.29,2,0,1,Spain,Male,1,0
8089,39,100116.67,541,199808.1,1,1,9,Germany,Female,1,1
8090,24,120596.93,692,180490.53,1,1,2,Germany,Male,0,0
8091,48,0,697,87400.53,2,1,1,France,Female,1,0
8092,29,95984.69,768,73686.75,2,1,2,France,Male,1,0
8093,38,142557.11,802,172497.73,1,1,1,France,Male,1,0
8094,47,0,584,89286.29,2,0,5,France,Male,1,0
8095,66,0,614,180082.7,2,1,2,Spain,Male,0,0
8096,36,143644.16,850,22102.25,1,0,6,Germany,Female,1,1
8097,38,132129.72,671,76068.95,1,1,6,France,Female,0,0
8098,52,0,626,32159.46,2,0,0,France,Female,1,1
8099,68,183555.24,770,159557.28,1,0,2,France,Female,0,1
8100,38,91902.56,633,107673.35,2,1,2,France,Male,1,0
8101,40,156218.19,663,33607.72,1,1,6,France,Male,0,0
8102,43,93259.57,581,141035.65,3,0,5,Germany,Female,1,1
8103,45,168085.38,561,115719.08,2,1,2,Germany,Female,0,0
8104,51,107714.74,479,86128.21,3,0,1,Germany,Male,1,1
8105,31,117852.26,769,147668.64,2,0,6,France,Female,1,0
8106,60,0,659,177480.45,1,0,2,Spain,Male,1,1
8107,51,84474.62,590,190937.09,2,1,10,Spain,Female,1,0
8108,50,0,560,84531.79,2,0,3,France,Male,1,0
8109,35,126803.34,437,161133.4,2,1,6,Germany,Male,1,0
8110,34,0,661,185555.63,2,0,0,France,Female,1,0
8111,36,68806.84,677,33075.24,1,0,10,Germany,Female,1,0
8112,31,115141.18,560,39806.75,1,0,3,France,Female,1,0
8113,35,0,578,26389.92,2,1,2,France,Female,0,0
8114,34,90723.36,421,12162.76,1,1,6,Spain,Male,1,0
8115,49,151249.45,492,167237.94,2,1,2,Germany,Female,1,0
8116,32,0,545,52067.37,2,1,6,France,Female,1,0
8117,43,94752.49,640,184006.36,1,0,9,Germany,Female,1,1
8118,34,0,624,582.59,1,0,6,Spain,Female,1,1
8119,28,0,577,143274.41,1,0,7,Spain,Male,1,0
8120,31,132084.66,704,54474.48,3,1,5,France,Male,1,1
8121,45,0,523,121428.2,2,1,5,France,Male,1,0
8122,35,0,793,79704.12,2,1,2,France,Male,1,0
8123,53,45472.28,564,41055.71,1,1,2,France,Female,1,1
8124,33,0,711,41590.4,1,0,1,France,Male,0,0
8125,33,130229.71,791,54019.93,2,0,10,Germany,Female,0,1
8126,38,123948.85,629,76053.07,1,0,9,Germany,Female,1,0
8127,39,127415.85,729,184977.2,1,1,6,Germany,Male,1,1
8128,35,110067.71,651,127678.95,1,0,8,Germany,Male,1,1
8129,39,65521.2,695,1243.97,1,1,4,Spain,Male,1,0
8130,31,0,847,76326.67,2,1,5,Spain,Male,1,0
8131,47,0,704,145338.61,2,1,5,France,Male,1,0
8132,33,155736.42,613,57751.21,2,1,3,Germany,Male,1,0
8133,29,0,692,138880.24,2,0,4,Spain,Female,0,0
8134,34,118307.57,720,136120.29,2,1,3,France,Female,1,0
8135,41,0,577,167621.18,1,1,6,France,Male,1,0
8136,24,103099.17,710,173276.62,2,0,7,Germany,Female,1,0
8137,38,0,716,99661.46,2,1,1,France,Female,1,0
8138,33,125789.69,410,66333.56,1,0,6,France,Male,0,1
8139,36,109646.83,584,70240.79,1,1,4,Germany,Female,1,0
8140,30,127187.86,792,113553.42,1,1,1,France,Male,1,0
8141,36,0,605,690.84,1,1,6,France,Female,0,0
8142,24,0,486,98802.76,1,0,1,Spain,Male,1,0
8143,41,130385.82,615,130661.95,1,1,4,France,Male,0,0
8144,23,107787.47,676,116378.82,1,1,1,France,Male,0,0
8145,34,99325.04,571,186052.15,2,1,1,France,Male,0,0
8146,37,0,850,100101.06,1,0,9,France,Female,0,0
8147,48,123764.95,717,169952.82,1,1,7,France,Male,1,0
8148,39,128264.03,642,61792.76,1,0,8,Germany,Female,1,1
8149,47,86006.21,780,37973.13,1,1,7,Spain,Male,1,0
8150,38,57068.43,492,188974.81,2,0,8,Germany,Female,1,0
8151,29,103607.24,760,86334.64,2,1,5,Germany,Male,0,0
8152,40,99004.24,500,152845.99,1,1,1,Spain,Male,1,0
8153,36,0,654,146652.11,2,1,2,Spain,Female,1,0
8154,25,147386.72,606,45482.04,3,0,3,Spain,Female,1,1
8155,42,93608.28,367,168816.73,1,0,6,Spain,Male,1,1
8156,38,0,799,59297.34,2,1,2,Spain,Male,1,0
8157,71,119496.87,434,125848.88,1,0,9,Germany,Male,1,0
8158,32,0,719,76264.27,1,0,7,Spain,Female,0,0
8159,37,0,641,3939.87,2,0,2,France,Female,1,0
8160,25,0,461,15306.29,2,1,6,Spain,Female,1,0
8161,25,152885.77,790,58214.79,1,0,5,Germany,Female,1,0
8162,31,99607.37,588,35877.03,2,1,4,France,Male,0,0
8163,27,137003.68,621,21254.06,1,0,4,France,Male,1,0
8164,48,122831.58,768,24533.89,1,1,3,Germany,Male,1,1
8165,38,99811.44,681,23531.5,2,0,2,Spain,Male,1,0
8166,37,154712.58,606,89099.18,2,0,8,Spain,Male,1,0
8167,37,0,542,807.06,1,1,8,Spain,Male,1,0
8168,24,147687.24,713,121592.5,1,1,7,Germany,Female,1,0
8169,33,0,597,4700.66,2,1,2,Spain,Female,1,0
8170,27,127009.83,635,161909.95,1,0,3,France,Male,1,0
8171,61,124737.96,599,90389.61,1,1,1,Germany,Male,0,1
8172,44,179356.28,496,2919.21,2,0,0,Spain,Female,1,1
8173,31,0,759,99086.74,2,1,8,Spain,Male,1,0
8174,31,127320.36,757,163170.32,3,0,1,Germany,Male,1,0
8175,31,125175.58,564,72757.33,1,1,0,Spain,Male,1,0
8176,22,186788.96,561,73286.8,2,0,6,France,Female,1,0
8177,40,148556.74,702,146056.29,1,1,3,France,Male,0,0
8178,40,128644.46,678,167673.37,1,0,8,Germany,Female,0,0
8179,46,127476.73,707,146011.55,2,1,7,France,Female,1,0
8180,27,159561.93,610,103381.47,1,1,9,France,Female,0,0
8181,42,112419.92,744,83022.92,1,1,1,France,Male,1,0
8182,28,129991.76,598,46041.08,2,1,8,France,Male,0,0
8183,36,0,562,182843.24,1,1,5,Spain,Male,0,0
8184,59,0,621,171364.18,2,1,2,Spain,Female,1,0
8185,50,0,659,183399.12,1,0,3,France,Female,1,1
8186,40,89175.06,722,152883.95,2,1,6,Germany,Female,0,0
8187,39,0,606,50560.45,2,0,3,France,Female,1,1
8188,39,162390.52,603,54702.66,2,0,5,Spain,Female,1,0
8189,59,190353.08,506,78365.75,1,0,3,Germany,Female,1,0
8190,21,0,715,68666.63,2,0,8,France,Male,1,0
8191,47,0,690,151375.73,2,0,2,France,Male,1,0
8192,40,139180.97,644,19959.67,1,1,10,France,Female,1,0
8193,36,114435.47,589,26955.72,1,0,8,France,Male,1,0
8194,66,149950.19,592,76267.59,1,1,5,France,Female,1,0
8195,42,126115.6,632,100998.5,1,0,4,France,Male,1,0
8196,59,111396.97,577,191070.01,1,1,7,Germany,Female,0,0
8197,30,115007.08,588,176858.5,1,0,3,France,Male,0,0
8198,54,102141.9,617,45325.26,1,1,6,France,Male,1,0
8199,36,133686.52,668,190958.48,1,0,3,Spain,Female,1,1
8200,32,120879.73,810,78896.59,2,1,9,France,Male,0,0
8201,47,0,767,121964.46,1,0,5,Spain,Male,1,1
8202,49,82321.88,718,11144.4,1,1,10,Spain,Female,0,0
8203,27,0,589,144181.48,2,0,4,Spain,Female,1,0
8204,33,116474.28,778,32757.55,2,1,5,Spain,Male,1,0
8205,34,132352.69,724,80320.3,1,0,3,France,Female,1,0
8206,39,182491.57,477,185830.72,1,0,4,Germany,Female,1,0
8207,34,0,580,160095.31,2,1,6,France,Male,1,0
8208,63,120787.18,566,52198.84,2,1,2,Spain,Male,1,0
8209,29,130181.47,711,31811.44,2,0,3,France,Female,1,0
8210,32,88348.43,706,104181.78,2,1,5,Germany,Male,1,0
8211,31,0,703,67667.19,2,1,6,Spain,Male,1,0
8212,39,146186.28,679,193974.47,2,1,2,Germany,Male,1,0
8213,32,0,603,198055.94,1,0,7,France,Male,1,1
8214,34,104488.17,598,43249.67,1,1,0,Spain,Male,0,0
8215,32,109196.67,836,55218.02,2,0,4,Germany,Female,1,0
8216,61,80538.56,687,131305.37,1,0,7,France,Female,1,1
8217,41,109026.8,704,43117.1,2,1,4,Germany,Male,1,0
8218,75,61319.63,605,186655.11,1,1,2,Germany,Male,0,0
8219,40,0,516,33266.29,2,1,9,France,Female,0,0
8220,39,0,572,555.28,2,1,2,France,Female,1,0
8221,42,177822.03,557,150944.31,1,0,6,France,Male,1,1
8222,59,110939.3,443,72846.58,1,0,4,Germany,Male,1,1
8223,25,165413.43,604,35279.74,1,1,7,Germany,Male,1,0
8224,27,77805.66,483,2101.89,1,1,1,France,Male,1,0
8225,50,0,702,94949.84,2,0,3,France,Male,0,0
8226,57,175575.95,670,99061.75,2,0,3,Spain,Female,1,1
8227,38,124197.22,804,74692.06,1,0,3,Spain,Female,1,0
8228,30,0,850,116692.8,2,0,3,France,Female,1,0
8229,39,160132.75,554,32824.15,1,0,10,France,Female,1,0
8230,37,70258.88,588,139607.61,2,0,7,Germany,Female,1,0
8231,32,162657.64,758,115525.13,2,1,4,Germany,Male,1,0
8232,43,132217.45,787,20955.03,1,0,0,Germany,Male,1,1
8233,25,148042.97,582,52341.15,2,0,9,Spain,Male,1,0
8234,33,92855.02,633,159813.18,1,1,4,Spain,Female,1,0
8235,47,129289.98,766,169935.46,1,0,9,Germany,Male,1,1
8236,37,100252.18,564,146033.52,1,1,9,Spain,Male,1,0
8237,37,107592.89,602,153122.73,2,1,3,Spain,Male,0,0
8238,39,113096.41,649,60335.24,1,1,3,France,Male,1,0
8239,40,0,679,163757.29,2,1,7,Spain,Female,1,0
8240,34,149940.04,639,156648.81,2,0,7,Spain,Male,0,0
8241,50,121438.58,790,176471.78,1,1,8,Germany,Male,1,1
8242,32,0,565,5388.3,2,0,9,France,Male,1,0
8243,50,0,478,93332.64,1,1,2,France,Female,0,1
8244,29,148874.01,825,71192.82,2,1,3,France,Male,0,0
8245,32,68138.37,528,170309.19,1,1,0,Spain,Female,1,0
8246,35,110080.3,577,109794.31,1,1,5,Spain,Male,1,0
8247,24,0,663,166310.82,2,1,7,France,Male,1,0
8248,25,114268.85,505,126728.27,2,1,5,Germany,Female,1,0
8249,29,117412.35,633,30338.94,1,0,6,Germany,Male,0,0
8250,38,0,586,37935.83,2,1,6,France,Female,1,0
8251,35,0,850,25329.48,2,0,9,France,Female,0,0
8252,37,35549.81,629,49676.33,2,0,1,Germany,Female,0,0
8253,56,0,744,169498.61,2,1,9,France,Male,1,0
8254,36,136492.92,750,26500.29,3,1,7,France,Male,1,1
8255,28,123675.69,637,166458.41,1,1,3,Germany,Male,1,0
8256,40,139532.34,575,181294.39,1,0,1,France,Female,1,0
8257,58,178713.98,671,21768.21,1,1,1,Spain,Male,1,0
8258,40,0,571,72849.29,2,0,5,France,Male,0,0
8259,41,89086.31,590,24499.97,1,0,1,France,Male,1,0
8260,38,96143.47,619,98994.92,1,0,3,Spain,Male,0,0
8261,30,32197.64,640,141446.01,1,1,5,Germany,Female,0,0
8262,38,0,670,77864.41,2,1,7,France,Male,1,0
8263,33,0,737,115115.32,2,0,4,France,Female,1,0
8264,32,0,555,168605.96,2,1,10,Spain,Male,0,0
8265,33,0,742,38550.4,2,0,6,France,Male,0,0
8266,40,140306.38,618,160618.61,1,0,0,Germany,Female,1,1
8267,35,0,560,3701.63,2,0,1,France,Female,1,0
8268,38,0,654,88659.44,2,0,8,France,Male,1,0
8269,42,74483.97,787,44273.91,2,1,2,Germany,Female,0,0
8270,53,0,611,156495.39,2,1,7,France,Female,0,1
8271,34,0,559,182988.94,1,0,0,Spain,Male,1,0
8272,37,152303.66,481,175082.2,2,1,8,France,Male,1,0
8273,32,159904.79,753,148811.14,1,0,5,Germany,Male,1,0
8274,32,0,675,85901.09,3,0,1,France,Male,1,0
8275,31,99557.94,748,199255.32,1,0,1,Germany,Female,1,0
8276,46,116886.59,610,107973.44,1,0,5,Spain,Female,0,0
8277,32,142188.2,580,128028.6,2,1,9,Spain,Male,0,0
8278,40,149961.99,624,104610.86,2,0,3,Germany,Female,1,0
8279,36,0,709,69676.55,2,1,8,France,Female,1,0
8280,34,0,605,35982.42,1,0,2,France,Female,0,0
8281,53,0,706,117939.17,2,1,7,Spain,Male,0,0
8282,40,28649.64,567,95140.62,1,1,8,Spain,Male,1,0
8283,21,81025.6,747,167682.57,2,0,4,France,Female,1,0
8284,57,0,664,56562.57,2,1,1,France,Male,1,0
8285,39,152462.79,711,90305.97,1,0,3,France,Female,1,0
8286,25,0,609,109895.16,1,1,10,France,Male,0,0
8287,28,155519.59,632,1843.24,1,0,7,Spain,Male,1,0
8288,36,118851.05,725,102747.02,1,1,1,France,Female,1,0
8289,34,92899.27,850,97465.89,2,0,9,France,Female,1,0
8290,40,0,682,105352.55,1,1,4,France,Male,0,0
8291,37,75263.7,797,85801.77,1,0,4,France,Male,1,0
8292,38,147904.31,668,69370.05,1,1,1,Spain,Male,1,0
8293,41,106640.5,783,176945.96,1,0,5,Germany,Female,1,0
8294,28,90696.78,766,21597.2,1,1,4,Germany,Female,0,0
8295,36,175509.8,704,152039.67,2,0,2,Spain,Female,1,0
8296,40,0,722,111893.09,2,1,6,France,Male,1,0
8297,34,0,692,195074.62,2,0,7,France,Female,1,0
8298,35,114321.28,584,15959.01,2,0,2,France,Female,0,0
8299,51,95560.04,644,72628.84,1,0,4,Germany,Female,0,1
8300,50,88379.81,598,64157.24,3,1,5,Germany,Female,0,1
8301,48,85915.52,733,23860.5,1,1,7,Germany,Male,1,0
8302,58,72309.3,615,85687.09,1,1,3,Germany,Male,1,1
8303,39,0,850,179451.42,2,0,2,France,Female,1,0
8304,43,0,521,93180.09,1,1,8,France,Male,1,0
8305,69,0,675,157097.09,2,0,1,France,Male,1,0
8306,58,0,746,80344.96,3,1,3,France,Male,1,1
8307,33,0,770,26080.54,1,0,4,France,Female,1,1
8308,30,133844.22,618,31406.93,1,1,3,France,Male,1,0
8309,36,154872.08,556,32044.64,2,1,7,France,Male,1,0
8310,27,0,749,132734.87,2,0,9,France,Female,1,0
8311,43,116121.67,702,61602.42,1,0,6,Spain,Male,1,0
8312,42,107104.5,555,41304.44,1,1,6,Germany,Male,1,1
8313,47,71026.77,587,57962.41,1,0,6,France,Male,1,0
8314,38,0,639,42862.82,1,0,3,France,Male,1,0
8315,33,0,643,152992.04,2,1,4,France,Male,1,0
8316,41,0,600,91193.65,2,1,1,France,Female,1,0
8317,53,0,651,130132.41,2,1,7,France,Male,1,0
8318,27,0,666,88751.45,2,0,4,France,Female,0,0
8319,39,145644.05,520,104118.93,1,0,6,France,Female,0,0
8320,50,129667.77,650,42028.16,1,0,7,Spain,Female,0,0
8321,33,109341.87,564,75632.78,1,0,3,Germany,Male,1,0
8322,64,0,586,53710.23,2,1,1,France,Male,1,0
8323,35,0,617,13066.3,2,1,5,France,Female,0,0
8324,30,0,712,152417.97,2,0,6,Spain,Female,1,0
8325,55,87485.67,654,3299.01,1,1,3,France,Male,1,0
8326,27,0,605,198091.81,2,0,9,France,Male,1,0
8327,36,53369.13,491,103934.12,1,1,0,France,Female,1,0
8328,35,0,707,70403.65,2,1,9,France,Female,1,0
8329,34,146679.77,638,102179.86,1,0,5,Spain,Male,1,0
8330,43,112499.42,683,30375.18,2,0,2,France,Male,1,0
8331,38,48387,815,184796.84,1,0,2,Spain,Female,1,0
8332,38,68079.8,645,166264.89,1,1,1,Spain,Male,0,0
8333,49,160133.88,645,88391.97,1,1,4,Germany,Male,0,0
8334,30,66190.33,683,115186.97,1,1,4,France,Male,1,0
8335,37,0,705,13935.53,2,1,10,France,Female,1,1
8336,35,123761.68,647,83910.4,1,0,4,France,Male,1,0
8337,33,122325.58,786,34712.34,1,0,0,Germany,Female,0,1
8338,41,0,534,13871.34,2,0,9,France,Male,1,0
8339,42,138912.17,602,139494.75,1,1,1,Spain,Female,1,0
8340,42,0,695,140724.64,2,1,0,France,Female,0,0
8341,25,128524.19,553,20682.46,2,0,7,Germany,Female,1,0
8342,31,0,516,124202.26,2,0,3,Spain,Female,1,0
8343,34,0,655,159638.77,2,0,3,France,Female,1,0
8344,49,132934.89,849,171056.65,1,0,9,Germany,Female,1,1
8345,43,150805.17,520,25333.03,3,1,3,Germany,Male,0,1
8346,46,0,568,29372.62,2,1,3,Spain,Female,1,0
8347,32,0,695,38533.79,3,1,9,Spain,Male,0,0
8348,28,165969.26,807,156122.13,3,0,7,Spain,Female,1,1
8349,36,124495.98,642,57904.22,3,1,2,Germany,Female,1,1
8350,39,141559.5,703,31257.1,1,1,1,Germany,Male,1,1
8351,38,114756.14,556,193214.05,1,0,2,France,Male,1,0
8352,30,0,585,137757.69,2,1,6,France,Female,1,0
8353,49,155393.98,587,13308.2,2,0,7,Germany,Female,1,1
8354,32,0,524,132861.9,1,1,6,Spain,Female,1,1
8355,31,128663.81,556,125083.29,2,0,1,Germany,Female,1,0
8356,44,113522.64,504,12405.2,1,1,4,Spain,Male,1,0
8357,26,0,731,37697.29,2,0,3,Spain,Female,1,0
8358,34,0,651,105599.65,2,1,3,France,Male,1,0
8359,40,79035.95,675,142783.98,1,0,8,Spain,Female,1,1
8360,22,0,657,168412.07,3,1,6,Spain,Female,0,1
8361,33,141918.09,686,184036.47,2,1,9,Germany,Male,0,0
8362,35,107944.33,690,48478.47,2,0,9,France,Female,0,0
8363,36,0,567,3896.08,2,1,7,France,Male,0,0
8364,57,120043.13,557,132370.75,1,0,1,Germany,Male,1,1
8365,45,125191.69,446,128260.86,1,1,10,Spain,Female,1,1
8366,31,96399.31,850,106534.15,2,0,1,France,Male,1,0
8367,41,0,637,102515.42,2,1,2,France,Male,0,0
8368,60,76961.6,499,83643.87,2,1,7,France,Male,1,0
8369,34,98675.74,622,138906.85,1,0,7,Germany,Female,1,1
8370,37,126817.13,684,29995.83,2,1,1,Germany,Male,1,1
8371,32,121394.42,612,164081.42,1,0,3,France,Male,1,0
8372,29,106059.4,813,187976.88,1,0,5,Germany,Female,0,1
8373,44,112755.34,850,158171.36,2,0,2,Germany,Male,0,0
8374,29,0,795,155711.64,2,0,4,Spain,Male,0,0
8375,55,0,628,85890.75,3,0,7,Spain,Female,1,1
8376,38,145400.69,565,83844.79,2,1,7,Germany,Female,1,0
8377,39,72647.64,601,41777.9,1,0,3,France,Male,1,1
8378,40,0,802,81908.09,2,1,4,Spain,Male,1,0
