poutcome,job,marital,education,default,housing,loan,contact,day,month,campaign,duration,pdays,previous,age,balance,y
unknown,self-employed,married,tertiary,no,yes,no,cellular,25,may,1,143,-1,0,37,2211,no
unknown,services,married,secondary,no,yes,yes,cellular,25,may,1,377,-1,0,37,466,yes
unknown,services,single,secondary,no,yes,no,cellular,25,may,2,158,-1,0,32,152,yes
success,management,married,secondary,no,no,no,cellular,25,may,2,115,103,1,33,369,no
other,technician,divorced,secondary,no,no,no,cellular,25,may,2,262,353,1,43,1612,yes
unknown,management,married,secondary,no,yes,no,cellular,25,may,2,123,-1,0,28,466,no
failure,technician,married,tertiary,no,yes,yes,cellular,25,may,2,117,21,3,36,911,yes
unknown,management,married,tertiary,no,no,no,cellular,25,may,1,85,-1,0,55,496,no
failure,technician,single,secondary,no,yes,no,cellular,25,may,3,166,111,6,31,863,no
unknown,blue-collar,single,secondary,no,yes,no,cellular,25,may,1,217,-1,0,33,4464,no
failure,admin.,married,tertiary,no,no,no,cellular,25,may,2,344,88,1,29,238,yes
failure,unemployed,married,secondary,no,no,no,cellular,25,may,3,352,186,2,54,1561,yes
unknown,services,married,secondary,no,no,no,cellular,25,may,1,284,-1,0,39,1179,yes
other,technician,single,secondary,no,yes,no,cellular,25,may,1,214,305,1,35,27,yes
unknown,technician,single,secondary,no,no,no,cellular,25,may,1,315,-1,0,29,6,yes
unknown,technician,single,tertiary,no,yes,no,cellular,25,may,4,615,-1,0,32,654,yes
unknown,management,married,tertiary,no,no,no,cellular,25,may,1,170,-1,0,34,333,no
unknown,unemployed,married,tertiary,no,no,no,telephone,25,may,3,100,-1,0,37,7620,no
unknown,student,single,secondary,no,no,no,cellular,25,may,2,242,-1,0,27,253,yes
failure,technician,single,tertiary,no,yes,no,cellular,25,may,2,414,35,4,32,705,yes
success,technician,single,tertiary,no,no,no,telephone,25,may,5,281,101,1,27,11862,no
failure,technician,single,tertiary,no,yes,yes,cellular,25,may,2,601,10,7,33,109,yes
failure,blue-collar,married,primary,no,yes,yes,cellular,26,may,2,133,363,5,40,-310,no
success,management,single,tertiary,no,no,no,cellular,26,may,2,527,103,1,48,5689,no
unknown,management,married,tertiary,no,no,no,cellular,26,may,2,107,-1,0,60,205,no
unknown,services,married,secondary,no,no,no,cellular,26,may,2,314,-1,0,37,2915,no
failure,management,married,tertiary,no,no,no,cellular,26,may,1,61,190,1,32,937,no
failure,self-employed,single,unknown,no,no,no,cellular,26,may,1,78,105,1,24,1179,no
failure,management,married,secondary,no,yes,yes,cellular,26,may,1,135,104,2,40,363,no
success,student,single,secondary,no,no,no,cellular,26,may,1,133,97,1,24,23878,yes
failure,blue-collar,single,secondary,no,yes,no,cellular,26,may,2,293,19,3,35,142,no
success,technician,married,secondary,no,no,no,cellular,26,may,1,125,104,3,42,1066,no
unknown,management,single,tertiary,no,no,no,cellular,26,may,1,66,-1,0,34,699,no
unknown,management,married,tertiary,no,no,no,cellular,26,may,1,318,-1,0,55,42,no
unknown,technician,married,tertiary,no,yes,no,cellular,26,may,1,260,-1,0,30,1570,no
success,technician,single,tertiary,no,no,no,cellular,26,may,1,94,97,2,32,2340,no
unknown,management,single,tertiary,no,no,no,cellular,26,may,1,140,-1,0,30,320,no
unknown,unemployed,married,secondary,no,no,no,cellular,26,may,1,309,-1,0,52,5091,no
other,entrepreneur,married,secondary,no,yes,no,cellular,26,may,1,251,98,3,56,339,no
failure,technician,single,tertiary,no,no,no,cellular,26,may,1,111,35,1,30,411,no
unknown,services,single,secondary,no,yes,no,cellular,26,may,1,119,-1,0,32,995,no
other,technician,married,secondary,no,no,no,cellular,26,may,1,1078,97,7,58,3399,yes
unknown,management,married,tertiary,no,no,yes,cellular,26,may,3,159,-1,0,44,2365,no
unknown,management,married,tertiary,no,no,no,cellular,26,may,1,640,-1,0,43,79,yes
unknown,student,single,secondary,no,no,no,cellular,26,may,1,109,-1,0,26,8015,no
unknown,student,single,secondary,no,no,no,cellular,26,may,1,217,-1,0,25,715,no
unknown,management,married,tertiary,no,no,no,cellular,26,may,1,482,-1,0,26,243,yes
failure,management,married,tertiary,no,no,no,cellular,26,may,5,71,40,4,36,753,no
other,technician,single,secondary,no,no,no,cellular,26,may,1,91,285,2,31,138,yes
unknown,unemployed,married,secondary,no,no,no,cellular,26,may,2,260,-1,0,40,1289,no
unknown,unknown,single,secondary,no,no,no,cellular,26,may,1,333,-1,0,29,923,no
unknown,technician,single,secondary,no,no,no,cellular,26,may,1,228,-1,0,30,707,no
unknown,technician,single,secondary,no,no,no,cellular,26,may,1,256,-1,0,27,405,no
failure,management,single,tertiary,no,yes,no,cellular,26,may,1,302,40,1,31,816,no
unknown,technician,single,secondary,no,no,no,cellular,26,may,3,131,-1,0,33,4792,no
unknown,management,single,tertiary,no,yes,no,cellular,26,may,1,154,-1,0,25,1602,no
unknown,admin.,married,secondary,no,no,no,cellular,26,may,2,500,-1,0,37,11303,no
other,management,single,tertiary,no,no,no,cellular,26,may,2,172,105,1,30,938,no
unknown,unknown,married,unknown,no,no,no,telephone,26,may,1,164,-1,0,47,8,no
unknown,management,single,tertiary,no,no,no,cellular,26,may,1,176,-1,0,25,1317,yes
success,entrepreneur,married,primary,no,no,no,cellular,26,may,1,574,97,10,51,1443,no
unknown,management,married,tertiary,no,no,no,cellular,26,may,1,244,-1,0,34,47,no
unknown,unemployed,married,secondary,no,no,no,telephone,26,may,5,137,-1,0,45,1040,no
success,management,married,tertiary,no,no,no,cellular,26,may,1,134,103,1,33,1778,no
unknown,unknown,married,secondary,no,no,no,cellular,26,may,2,98,-1,0,54,1157,no
other,management,single,tertiary,no,no,no,cellular,26,may,2,376,97,1,34,808,no
unknown,unemployed,married,secondary,no,no,no,cellular,26,may,2,169,-1,0,58,68,no
unknown,management,single,tertiary,no,no,no,telephone,26,may,4,240,-1,0,27,207,no
unknown,self-employed,single,tertiary,no,no,no,telephone,26,may,2,122,-1,0,26,560,no
success,technician,married,tertiary,no,yes,no,cellular,26,may,1,167,285,4,35,8029,no
unknown,student,single,tertiary,no,no,no,cellular,26,may,1,351,-1,0,25,241,no
failure,retired,married,secondary,no,no,no,cellular,26,may,1,165,287,2,58,2714,yes
failure,retired,divorced,tertiary,no,yes,no,cellular,26,may,3,400,358,2,60,4,no
success,technician,single,secondary,no,yes,no,cellular,26,may,1,58,105,1,35,1693,no
other,management,married,unknown,no,no,no,cellular,26,may,2,56,97,2,30,385,no
unknown,technician,married,tertiary,no,no,no,cellular,26,may,1,145,-1,0,54,6507,no
other,technician,married,tertiary,no,no,no,cellular,26,may,2,243,35,6,34,23076,yes
other,management,divorced,tertiary,no,yes,no,cellular,26,may,2,208,96,3,48,17964,yes
unknown,management,married,tertiary,no,yes,no,cellular,26,may,1,94,-1,0,41,3769,no
unknown,admin.,single,tertiary,no,no,no,cellular,26,may,1,68,-1,0,25,220,no
unknown,unemployed,single,primary,no,no,no,cellular,26,may,1,103,-1,0,27,223,no
failure,admin.,single,tertiary,no,yes,no,cellular,26,may,1,81,29,1,26,2170,no
unknown,technician,divorced,tertiary,no,no,no,cellular,26,may,1,128,-1,0,32,267,no
unknown,retired,married,primary,no,no,no,cellular,26,may,1,304,-1,0,58,928,no
failure,management,married,tertiary,no,yes,no,cellular,26,may,1,55,113,1,43,228,no
unknown,admin.,married,unknown,no,no,no,cellular,26,may,1,75,-1,0,26,4311,no
failure,student,married,unknown,no,no,no,cellular,26,may,1,147,40,1,24,146,no
unknown,management,divorced,tertiary,no,no,no,cellular,26,may,1,140,-1,0,59,81,no
success,technician,married,secondary,no,no,no,cellular,26,may,1,83,42,1,36,15485,no
success,technician,married,secondary,no,no,no,cellular,26,may,1,222,70,2,31,180,no
failure,technician,married,secondary,no,yes,no,cellular,26,may,1,145,98,2,52,195,no
unknown,retired,married,tertiary,no,no,no,telephone,26,may,1,1346,-1,0,60,846,yes
failure,management,divorced,tertiary,no,no,no,cellular,26,may,1,118,102,2,43,36,no
success,self-employed,single,tertiary,no,no,no,cellular,26,may,1,69,99,1,28,805,no
failure,management,married,tertiary,no,no,no,cellular,26,may,2,245,98,2,59,1831,no
unknown,admin.,single,tertiary,no,no,no,cellular,26,may,1,135,-1,0,28,336,no
unknown,management,single,tertiary,no,no,no,cellular,26,may,1,88,-1,0,25,530,no
unknown,management,married,tertiary,no,no,no,cellular,26,may,2,303,-1,0,50,2635,no
unknown,technician,single,unknown,no,no,no,cellular,26,may,2,131,-1,0,21,360,yes
unknown,student,single,tertiary,no,no,no,cellular,26,may,1,390,-1,0,25,326,yes
failure,self-employed,married,tertiary,no,no,no,cellular,26,may,6,132,112,3,57,350,no
unknown,management,married,tertiary,no,yes,no,cellular,26,may,1,187,-1,0,60,21088,no
unknown,management,married,tertiary,no,no,no,cellular,26,may,1,109,-1,0,51,583,no
unknown,student,single,secondary,no,no,no,cellular,26,may,1,445,-1,0,26,100,yes
unknown,management,married,tertiary,no,yes,no,cellular,26,may,2,299,-1,0,31,2196,no
unknown,management,single,tertiary,no,no,no,cellular,26,may,1,93,-1,0,34,0,no
unknown,technician,single,secondary,no,yes,no,cellular,26,may,1,223,-1,0,49,0,no
failure,housemaid,married,tertiary,no,no,no,cellular,26,may,1,141,188,1,34,0,no
unknown,management,married,tertiary,no,no,no,cellular,26,may,1,401,-1,0,46,0,no
unknown,admin.,married,unknown,no,yes,no,cellular,26,may,1,149,-1,0,60,1088,no
unknown,management,married,unknown,no,no,no,cellular,26,may,1,579,-1,0,38,3576,yes
unknown,self-employed,single,tertiary,no,no,no,cellular,26,may,1,136,-1,0,30,166,no
failure,technician,married,tertiary,no,no,no,cellular,26,may,7,114,287,3,32,4089,no
unknown,technician,married,secondary,no,no,no,cellular,26,may,1,323,-1,0,46,2501,no
other,management,single,tertiary,no,yes,yes,cellular,26,may,2,197,98,1,34,0,no
unknown,technician,single,tertiary,no,no,no,cellular,26,may,3,222,-1,0,44,643,no
unknown,technician,married,tertiary,no,no,no,cellular,26,may,1,58,-1,0,34,0,no
success,services,married,secondary,no,yes,no,cellular,26,may,2,407,98,1,29,1135,no
unknown,management,married,tertiary,no,yes,no,cellular,26,may,2,252,-1,0,32,410,no
failure,admin.,single,tertiary,no,no,no,cellular,26,may,1,80,102,1,36,635,no
unknown,technician,married,unknown,no,no,no,cellular,26,may,1,112,-1,0,32,712,no
failure,technician,single,secondary,no,no,no,cellular,26,may,1,87,308,2,36,144,no
unknown,technician,divorced,secondary,no,yes,yes,cellular,26,may,1,176,-1,0,55,217,no
unknown,student,single,secondary,no,no,no,cellular,26,may,2,226,-1,0,25,304,yes
unknown,student,single,tertiary,no,no,no,cellular,26,may,3,396,-1,0,26,39,yes
unknown,blue-collar,single,secondary,no,no,no,cellular,26,may,1,260,-1,0,21,164,no
unknown,blue-collar,married,primary,no,yes,no,cellular,26,may,2,103,-1,0,53,655,no
unknown,services,divorced,primary,no,no,no,telephone,26,may,4,108,-1,0,56,23,no
unknown,technician,single,secondary,no,yes,no,cellular,26,may,1,41,-1,0,34,2178,no
unknown,admin.,married,secondary,no,yes,yes,cellular,26,may,1,89,-1,0,28,0,no
unknown,admin.,married,secondary,no,yes,yes,cellular,26,may,1,82,-1,0,28,147,no
unknown,management,single,tertiary,no,yes,no,cellular,26,may,1,150,-1,0,29,2907,no
unknown,student,single,unknown,no,no,no,cellular,26,may,1,170,-1,0,25,3,yes
unknown,management,married,tertiary,no,no,no,cellular,26,may,1,147,-1,0,34,402,no
failure,technician,single,secondary,no,no,no,cellular,26,may,1,362,77,1,28,6551,no
unknown,admin.,single,tertiary,no,no,no,cellular,26,may,2,118,-1,0,33,1077,no
unknown,student,single,tertiary,no,no,no,cellular,26,may,2,264,-1,0,26,255,no
failure,retired,married,tertiary,no,no,no,cellular,26,may,2,94,112,2,60,3461,no
unknown,student,single,tertiary,no,no,no,cellular,26,may,1,258,-1,0,29,795,no
unknown,technician,single,secondary,no,no,no,cellular,26,may,2,137,-1,0,25,1847,no
failure,management,married,tertiary,no,no,no,cellular,26,may,2,189,349,1,60,1574,no
success,management,single,tertiary,no,no,no,cellular,26,may,2,208,98,2,32,312,yes
other,housemaid,single,secondary,no,no,no,cellular,26,may,2,379,97,4,47,17023,no
success,management,single,tertiary,no,no,no,cellular,26,may,3,245,97,7,29,15459,no
unknown,admin.,married,tertiary,no,no,no,cellular,26,may,1,253,-1,0,25,906,yes
unknown,admin.,single,secondary,no,no,no,cellular,26,may,1,185,-1,0,21,524,yes
unknown,management,single,tertiary,no,yes,no,cellular,26,may,2,129,-1,0,34,2555,no
unknown,management,married,tertiary,no,yes,no,cellular,26,may,2,175,-1,0,32,8,no
unknown,technician,single,secondary,no,no,no,cellular,27,may,2,480,-1,0,24,1234,no
unknown,self-employed,single,tertiary,no,no,no,cellular,27,may,3,229,-1,0,41,1081,yes
unknown,admin.,married,tertiary,no,no,yes,cellular,27,may,3,71,-1,0,50,843,no
unknown,technician,single,tertiary,no,no,no,cellular,27,may,1,158,-1,0,44,2033,no
unknown,admin.,married,tertiary,no,yes,yes,cellular,27,may,1,161,-1,0,47,2279,no
unknown,admin.,single,secondary,no,yes,no,cellular,27,may,2,189,-1,0,30,983,yes
unknown,self-employed,married,tertiary,no,no,no,cellular,27,may,2,82,-1,0,29,2305,no
unknown,management,divorced,unknown,no,no,no,cellular,27,may,1,121,-1,0,56,854,no
success,admin.,divorced,secondary,no,no,no,cellular,27,may,1,439,103,1,47,2232,yes
success,admin.,married,secondary,no,no,no,cellular,27,may,1,242,212,1,37,1967,yes
unknown,management,single,tertiary,no,no,no,cellular,27,may,2,188,-1,0,27,80,no
unknown,admin.,married,secondary,no,yes,no,cellular,27,may,1,145,-1,0,34,1406,yes
unknown,retired,divorced,secondary,no,no,no,cellular,27,may,1,282,-1,0,60,1923,no
other,management,single,tertiary,no,yes,no,cellular,27,may,4,74,43,5,26,155,no
unknown,management,single,tertiary,no,no,no,cellular,27,may,2,483,-1,0,27,7,no
unknown,housemaid,married,primary,no,yes,no,telephone,27,may,1,108,-1,0,49,5038,no
unknown,admin.,married,secondary,no,no,no,cellular,27,may,1,81,-1,0,37,1559,no
unknown,student,single,secondary,no,no,no,cellular,27,may,1,283,-1,0,27,274,no
unknown,admin.,single,secondary,no,no,no,cellular,27,may,3,155,-1,0,28,157,yes
unknown,services,married,secondary,no,no,no,cellular,27,may,2,138,-1,0,50,77,no
unknown,retired,married,primary,yes,no,yes,telephone,27,may,2,93,-1,0,58,-235,no
unknown,admin.,single,tertiary,no,yes,no,cellular,27,may,2,122,-1,0,24,0,yes
success,housemaid,married,unknown,no,yes,no,cellular,27,may,2,133,41,5,51,2337,no
success,admin.,single,secondary,no,no,no,cellular,27,may,3,776,97,3,26,2509,yes
unknown,management,married,tertiary,no,no,no,cellular,27,may,2,140,-1,0,43,1188,no
success,admin.,single,secondary,no,yes,no,cellular,27,may,2,136,114,1,30,1027,no
unknown,technician,married,secondary,no,no,no,cellular,27,may,4,86,-1,0,39,505,no
unknown,management,single,tertiary,no,no,yes,cellular,27,may,2,145,-1,0,25,430,no
other,admin.,married,secondary,no,yes,no,cellular,27,may,7,224,105,1,37,7,no
unknown,blue-collar,single,secondary,no,no,no,cellular,27,may,1,101,-1,0,24,383,no
failure,housemaid,divorced,secondary,no,no,no,cellular,27,may,1,95,99,2,60,2063,no
unknown,management,single,tertiary,no,no,no,cellular,27,may,2,268,-1,0,25,808,no
failure,blue-collar,married,secondary,no,yes,no,cellular,27,may,4,281,188,1,32,10287,yes
unknown,unemployed,single,secondary,no,no,no,cellular,27,may,2,123,-1,0,32,0,no
unknown,student,single,unknown,no,no,no,cellular,27,may,1,297,-1,0,25,92,no
success,management,single,tertiary,no,no,no,cellular,27,may,1,119,98,1,30,5359,yes
unknown,self-employed,single,tertiary,no,no,yes,cellular,27,may,1,200,-1,0,54,384,yes
unknown,management,single,tertiary,no,no,no,cellular,27,may,1,114,-1,0,45,0,no
unknown,entrepreneur,married,secondary,no,yes,no,cellular,27,may,1,113,-1,0,39,3471,no
unknown,housemaid,married,secondary,no,no,no,cellular,27,may,1,1576,-1,0,51,2239,no
other,technician,married,secondary,no,no,no,cellular,27,may,1,329,41,2,35,1368,yes
unknown,student,single,secondary,no,no,no,cellular,27,may,2,107,-1,0,26,0,no
unknown,admin.,single,secondary,no,no,no,cellular,27,may,2,204,-1,0,32,1649,no
unknown,retired,divorced,tertiary,no,no,no,cellular,27,may,2,367,-1,0,54,3076,yes
failure,management,married,tertiary,no,yes,yes,cellular,27,may,2,82,309,1,43,1336,no
unknown,admin.,single,secondary,no,no,no,cellular,27,may,1,100,-1,0,25,425,no
unknown,management,married,tertiary,no,no,no,telephone,27,may,1,146,-1,0,46,2199,no
unknown,blue-collar,single,unknown,no,no,no,cellular,27,may,1,424,-1,0,24,192,no
unknown,management,married,tertiary,no,no,no,cellular,27,may,1,412,-1,0,44,7818,yes
unknown,management,married,tertiary,no,no,no,cellular,27,may,1,103,-1,0,36,217,no
unknown,admin.,single,secondary,no,no,no,telephone,27,may,1,165,-1,0,56,4118,yes
success,technician,single,secondary,no,no,no,cellular,27,may,1,161,100,3,38,2442,no
unknown,management,single,tertiary,no,no,no,cellular,27,may,1,114,-1,0,25,222,no
unknown,admin.,single,secondary,no,no,no,cellular,27,may,2,237,-1,0,23,1358,no
unknown,management,single,tertiary,no,no,no,telephone,27,may,2,198,-1,0,28,0,no
unknown,management,married,tertiary,no,no,no,cellular,27,may,5,207,-1,0,42,261,no
success,blue-collar,single,secondary,no,no,no,cellular,27,may,4,156,99,2,21,2265,no
unknown,student,single,tertiary,no,yes,no,cellular,27,may,2,112,-1,0,26,13107,no
unknown,housemaid,married,secondary,no,no,yes,cellular,27,may,3,110,-1,0,58,196,no
unknown,management,divorced,tertiary,no,yes,no,cellular,27,may,2,183,-1,0,54,55,no
failure,admin.,single,tertiary,no,yes,no,cellular,27,may,3,223,89,2,25,760,yes
success,admin.,divorced,secondary,no,no,no,cellular,27,may,3,76,103,5,55,1872,no
unknown,blue-collar,single,secondary,no,yes,yes,cellular,27,may,2,76,-1,0,32,4339,no
unknown,student,single,unknown,no,no,no,cellular,27,may,2,311,-1,0,25,277,yes
unknown,blue-collar,single,secondary,no,no,no,cellular,27,may,4,128,-1,0,39,254,no
failure,management,married,tertiary,no,yes,no,cellular,27,may,4,89,310,5,28,1109,no
unknown,self-employed,single,tertiary,no,yes,no,cellular,27,may,2,99,-1,0,32,312,no
unknown,management,married,tertiary,no,no,no,cellular,27,may,3,236,-1,0,55,39098,no
failure,self-employed,single,tertiary,no,no,no,cellular,27,may,2,144,187,1,30,48,no
success,technician,married,secondary,no,yes,yes,cellular,27,may,2,99,99,1,52,196,no
success,admin.,married,secondary,no,no,no,cellular,27,may,2,187,71,1,43,132,yes
unknown,technician,married,tertiary,no,no,no,telephone,27,may,2,186,-1,0,39,437,no
unknown,management,single,tertiary,no,no,no,telephone,27,may,4,86,-1,0,29,559,no
unknown,admin.,married,secondary,no,no,no,cellular,28,may,2,158,-1,0,56,1671,no
