 sex, workclass, race, education, native-country, marital-status, occupation, relationship, education-num, fnlwgt, capital-gain, capital-loss, hours-per-week,age, income
 Male, Private, White, Doctorate, United-States, Divorced, Prof-specialty, Unmarried,16,195343,15020,0,50,62, >50K
 Male, Private, White, 11th, United-States, Married-civ-spouse, Handlers-cleaners, Husband,7,185291,0,0,45,46, >50K
 Male, ?, White, Some-college, United-States, Never-married, ?, Own-child,10,140012,0,0,20,21, <=50K
 Male, Self-emp-not-inc, White, Bachelors, United-States, Married-civ-spouse, Prof-specialty, Husband,13,114366,0,0,40,35, <=50K
 Female, Private, White, HS-grad, United-States, Married-spouse-absent, Adm-clerical, Own-child,9,169631,0,0,40,29, <=50K
 Male, Private, White, 10th, United-States, Married-civ-spouse, Other-service, Husband,6,163870,3908,0,40,21, <=50K
 Male, Private, White, HS-grad, United-States, Separated, Craft-repair, Not-in-family,9,312232,0,0,50,35, <=50K
 Male, Private, White, Bachelors, India, Married-civ-spouse, Sales, Husband,13,229737,0,0,50,46, >50K
 Male, ?, White, HS-grad, United-States, Married-civ-spouse, ?, Husband,9,306563,0,0,40,70, <=50K
 Male, Private, Asian-Pac-Islander, Doctorate, Taiwan, Married-civ-spouse, Prof-specialty, Husband,16,161637,0,1902,40,35, >50K
 Male, Private, White, Some-college, United-States, Divorced, Craft-repair, Not-in-family,10,106014,0,0,60,34, <=50K
 Male, Private, White, Assoc-voc, United-States, Never-married, Machine-op-inspct, Not-in-family,11,25265,0,0,30,21, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Farming-fishing, Husband,9,71860,0,0,60,29, <=50K
 Male, Self-emp-inc, White, Masters, United-States, Married-civ-spouse, Exec-managerial, Husband,14,94113,0,0,60,41, >50K
 Male, Self-emp-not-inc, White, HS-grad, United-States, Married-civ-spouse, Sales, Husband,9,208003,0,0,40,51, <=50K
 Female, Private, White, HS-grad, United-States, Never-married, Adm-clerical, Own-child,9,113550,0,0,40,22, <=50K
 Male, Private, White, Bachelors, United-States, Never-married, Exec-managerial, Not-in-family,13,83046,0,0,40,47, <=50K
 Male, Self-emp-inc, White, Prof-school, United-States, Married-civ-spouse, Prof-specialty, Husband,15,277488,15024,0,65,42, >50K
 Female, Private, White, HS-grad, El-Salvador, Never-married, Other-service, Own-child,9,205830,0,0,40,19, <=50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Transport-moving, Husband,13,273575,15024,0,40,46, >50K
 Male, Private, Black, Some-college, United-States, Never-married, Handlers-cleaners, Own-child,10,245147,0,0,40,23, <=50K
 Male, Private, Black, HS-grad, United-States, Married-civ-spouse, Craft-repair, Husband,9,274720,0,0,40,49, <=50K
 Female, Self-emp-not-inc, White, Bachelors, United-States, Divorced, Prof-specialty, Not-in-family,13,163047,0,0,40,58, <=50K
 Male, State-gov, White, Bachelors, United-States, Married-civ-spouse, Adm-clerical, Husband,13,47902,0,0,50,41, >50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Tech-support, Husband,13,128798,0,0,40,50, >50K
 Female, Private, White, HS-grad, United-States, Widowed, Adm-clerical, Not-in-family,9,154205,0,0,10,77, <=50K
 Male, Private, White, Assoc-voc, United-States, Married-civ-spouse, Other-service, Husband,11,176683,0,0,60,27, <=50K
 Male, Self-emp-inc, White, HS-grad, United-States, Married-civ-spouse, Craft-repair, Husband,9,104737,0,0,60,29, <=50K
 Male, Private, Asian-Pac-Islander, Preschool, India, Married-civ-spouse, Craft-repair, Husband,1,349340,0,0,40,54, <=50K
 Female, State-gov, Black, Some-college, United-States, Separated, Prof-specialty, Unmarried,10,218249,0,0,37,39, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Tech-support, Husband,10,281540,0,0,50,32, <=50K
 Male, Federal-gov, Asian-Pac-Islander, Bachelors, United-States, Married-civ-spouse, Prof-specialty, Husband,13,112847,0,0,40,36, <=50K
 Female, Local-gov, White, Bachelors, United-States, Never-married, Prof-specialty, Own-child,13,126613,0,0,20,24, <=50K
 Male, Self-emp-not-inc, White, Masters, United-States, Married-civ-spouse, Sales, Husband,14,145419,7688,0,45,50, >50K
 Male, Self-emp-not-inc, White, HS-grad, United-States, Divorced, Farming-fishing, Not-in-family,9,34572,0,0,65,32, <=50K
 Female, Private, White, Bachelors, United-States, Never-married, Exec-managerial, Not-in-family,13,104045,0,0,40,26, <=50K
 Female, ?, White, Bachelors, United-States, Divorced, ?, Own-child,13,57665,0,0,40,49, <=50K
 Male, Private, White, Assoc-voc, United-States, Married-civ-spouse, Prof-specialty, Husband,11,359001,0,0,42,38, <=50K
 Female, Private, Black, Bachelors, United-States, Widowed, Craft-repair, Unmarried,13,105273,6497,0,40,47, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Exec-managerial, Husband,10,201122,0,0,40,31, >50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Craft-repair, Husband,9,160035,0,0,55,38, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Sales, Husband,10,167886,0,0,40,50, >50K
 Male, Private, White, 11th, United-States, Never-married, Handlers-cleaners, Own-child,7,32059,0,0,40,18, <=50K
 Male, Self-emp-inc, White, Masters, United-States, Married-civ-spouse, Sales, Husband,14,200453,0,0,40,59, <=50K
 Male, Self-emp-not-inc, White, Some-college, United-States, Married-civ-spouse, Craft-repair, Husband,10,403072,0,0,50,56, >50K
 Male, Private, White, HS-grad, United-States, Never-married, Adm-clerical, Own-child,9,37210,0,0,50,34, <=50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Prof-specialty, Husband,13,199416,0,0,40,32, <=50K
 Male, Private, White, Bachelors, United-States, Never-married, Other-service, Not-in-family,13,413227,0,0,35,29, <=50K
 Male, ?, Black, Some-college, United-States, Divorced, ?, Own-child,10,188675,0,0,40,29, <=50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Tech-support, Husband,13,226902,0,0,45,42, >50K
 Female, Private, Black, Some-college, United-States, Divorced, Other-service, Unmarried,10,195189,0,0,40,37, <=50K
 Female, Private, White, HS-grad, United-States, Divorced, Exec-managerial, Not-in-family,9,116608,0,0,40,36, <=50K
 Female, Private, White, Masters, United-States, Widowed, Exec-managerial, Not-in-family,14,99131,0,0,40,59, >50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Sales, Husband,13,553405,99999,0,50,32, >50K
 Male, Local-gov, White, HS-grad, United-States, Married-civ-spouse, Protective-serv, Husband,9,186117,0,0,56,52, >50K
 Male, State-gov, Asian-Pac-Islander, HS-grad, Thailand, Never-married, Other-service, Not-in-family,9,67053,0,0,40,29, <=50K
 Female, Private, White, Prof-school, United-States, Never-married, Prof-specialty, Not-in-family,15,347960,14084,0,35,39, >50K
 Male, Private, White, Some-college, United-States, Never-married, Adm-clerical, Not-in-family,10,325374,0,0,40,39, <=50K
 Female, Private, White, Bachelors, United-States, Widowed, Exec-managerial, Not-in-family,13,130413,2346,0,15,69, <=50K
 Female, Private, White, HS-grad, United-States, Married-civ-spouse, Other-service, Wife,9,111949,0,0,35,43, <=50K
 Male, Private, White, Assoc-voc, United-States, Married-civ-spouse, Craft-repair, Husband,11,278557,0,1628,48,39, <=50K
 Female, Private, White, Some-college, United-States, Never-married, Other-service, Own-child,10,194905,0,0,30,19, <=50K
 Male, Local-gov, White, Assoc-voc, United-States, Married-civ-spouse, Exec-managerial, Husband,11,195453,0,0,60,60, >50K
 Male, Private, Black, HS-grad, United-States, Married-civ-spouse, Machine-op-inspct, Husband,9,282549,3137,0,40,51, <=50K
 Female, Private, White, Some-college, United-States, Widowed, Prof-specialty, Not-in-family,10,316119,0,0,8,75, <=50K
 Female, State-gov, Black, Assoc-voc, United-States, Never-married, Prof-specialty, Unmarried,11,252939,5455,0,40,37, <=50K
 Male, State-gov, Asian-Pac-Islander, Some-college, ?, Never-married, Adm-clerical, Own-child,10,506329,0,0,40,24, <=50K
 Male, Private, Black, 11th, United-States, Never-married, Other-service, Own-child,7,316043,594,0,20,20, <=50K
 Male, Federal-gov, White, HS-grad, United-States, Married-civ-spouse, Transport-moving, Husband,9,319733,0,0,70,58, <=50K
 Male, State-gov, White, Masters, United-States, Never-married, Transport-moving, Own-child,14,99199,0,0,15,21, <=50K
 Male, Private, White, HS-grad, United-States, Separated, Protective-serv, Other-relative,9,204600,0,0,40,28, <=50K
 Male, Private, White, 10th, United-States, Married-civ-spouse, Machine-op-inspct, Husband,6,173307,0,0,40,40, <=50K
 Male, Self-emp-not-inc, White, HS-grad, United-States, Married-civ-spouse, Transport-moving, Husband,9,34446,0,0,50,45, <=50K
 Female, Self-emp-not-inc, White, Prof-school, United-States, Married-civ-spouse, Prof-specialty, Wife,15,237293,15024,0,40,40, >50K
 Female, Private, White, Some-college, United-States, Never-married, Craft-repair, Not-in-family,10,175642,0,0,40,41, <=50K
 Female, Private, White, HS-grad, United-States, Divorced, Exec-managerial, Unmarried,9,203735,0,0,40,58, <=50K
 Male, Local-gov, White, Assoc-voc, United-States, Married-civ-spouse, Craft-repair, Husband,11,171589,7688,0,40,44, >50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Sales, Husband,9,197967,0,0,65,26, <=50K
 Male, Private, White, Assoc-acdm, Mexico, Never-married, Sales, Not-in-family,12,413297,0,0,45,29, <=50K
 Female, Private, White, Masters, United-States, Never-married, Prof-specialty, Not-in-family,14,240841,0,0,40,45, <=50K
 Male, Private, White, Assoc-acdm, United-States, Never-married, Other-service, Not-in-family,12,152189,0,0,40,23, <=50K
 Female, State-gov, White, HS-grad, United-States, Divorced, Adm-clerical, Unmarried,9,85874,0,0,40,39, <=50K
 Male, Self-emp-not-inc, White, Doctorate, United-States, Married-civ-spouse, Prof-specialty, Husband,16,176814,15024,0,40,45, >50K
 Male, Local-gov, White, Masters, United-States, Married-civ-spouse, Prof-specialty, Husband,14,133336,15024,0,40,51, >50K
 Male, Private, White, HS-grad, United-States, Never-married, Handlers-cleaners, Own-child,9,362623,0,0,40,22, <=50K
 Male, ?, White, 7th-8th, United-States, Divorced, ?, Not-in-family,4,37170,0,0,3,67, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Adm-clerical, Husband,9,30912,0,0,40,28, <=50K
 Female, Private, White, Some-college, United-States, Never-married, Other-service, Unmarried,10,35448,0,0,25,23, <=50K
 Male, Private, Black, HS-grad, United-States, Married-civ-spouse, Other-service, Husband,9,173248,0,0,35,33, <=50K
 Male, Private, White, Assoc-voc, United-States, Married-civ-spouse, Tech-support, Husband,11,49626,0,0,43,37, <=50K
 Female, Private, White, Some-college, United-States, Never-married, Adm-clerical, Own-child,10,102723,0,0,40,19, <=50K
 Female, ?, Black, 1st-4th, United-States, Widowed, ?, Not-in-family,2,166343,0,0,40,90, <=50K
 Male, Private, White, 11th, United-States, Married-civ-spouse, Farming-fishing, Husband,7,168322,0,0,40,35, <=50K
 Female, Private, White, 7th-8th, Columbia, Divorced, Tech-support, Unmarried,4,131117,0,0,38,62, <=50K
 Female, ?, White, Some-college, United-States, Never-married, ?, Own-child,10,210474,0,0,15,20, <=50K
 Male, Private, White, HS-grad, United-States, Never-married, Other-service, Not-in-family,9,110138,0,0,40,25, <=50K
 Male, Private, White, HS-grad, United-States, Never-married, Craft-repair, Other-relative,9,107452,0,0,40,21, <=50K
 Male, Private, White, Some-college, United-States, Never-married, Other-service, Own-child,10,160594,0,0,35,32, <=50K
 Female, Local-gov, White, Bachelors, United-States, Married-civ-spouse, Prof-specialty, Wife,13,186784,5013,0,45,32, <=50K
 Female, Local-gov, White, HS-grad, United-States, Widowed, Adm-clerical, Not-in-family,9,334666,0,0,12,70, <=50K
 Male, ?, White, 10th, United-States, Married-civ-spouse, ?, Husband,6,191380,9386,0,50,65, >50K
 Male, Private, White, 11th, United-States, Married-civ-spouse, Craft-repair, Husband,7,104272,0,0,40,57, <=50K
 Male, Private, White, Some-college, United-States, Never-married, Craft-repair, Not-in-family,10,19491,0,0,40,31, <=50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Exec-managerial, Husband,13,128715,0,0,60,37, >50K
 Female, Private, White, HS-grad, United-States, Divorced, Other-service, Unmarried,9,128063,0,0,36,34, <=50K
 Male, Self-emp-not-inc, White, Some-college, United-States, Married-civ-spouse, Farming-fishing, Husband,10,37023,0,0,78,26, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Sales, Husband,10,68748,0,0,48,44, <=50K
 Male, Private, White, 7th-8th, United-States, Married-civ-spouse, Craft-repair, Husband,4,140576,0,0,40,66, <=50K
 Female, Local-gov, White, HS-grad, United-States, Divorced, Craft-repair, Unmarried,9,327435,0,0,40,39, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Machine-op-inspct, Husband,9,202729,0,0,40,31, >50K
 Male, Private, White, Assoc-voc, United-States, Married-civ-spouse, Tech-support, Husband,11,277471,0,0,40,53, >50K
 Female, Private, White, HS-grad, United-States, Married-civ-spouse, Machine-op-inspct, Wife,9,189670,0,0,50,36, <=50K
 Male, Private, White, 9th, United-States, Married-civ-spouse, Craft-repair, Husband,5,204908,0,0,40,61, <=50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Sales, Husband,13,171841,0,0,40,43, >50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Exec-managerial, Husband,10,78247,0,0,40,38, <=50K
 Male, Private, White, HS-grad, Mexico, Never-married, Adm-clerical, Not-in-family,9,68895,0,0,50,26, <=50K
 Male, Private, Amer-Indian-Eskimo, HS-grad, United-States, Married-civ-spouse, Handlers-cleaners, Husband,9,56658,0,0,8,27, <=50K
 Female, Local-gov, White, 9th, United-States, Divorced, Other-service, Not-in-family,5,259216,0,0,40,58, <=50K
 Female, State-gov, White, HS-grad, Puerto-Rico, Divorced, Adm-clerical, Unmarried,9,270278,0,0,12,37, <=50K
 Male, Private, White, 7th-8th, United-States, Married-civ-spouse, Craft-repair, Husband,4,238806,0,0,26,56, <=50K
 Male, Private, White, Some-college, United-States, Separated, Exec-managerial, Not-in-family,10,111128,0,0,60,36, >50K
 Male, Private, Black, HS-grad, United-States, Never-married, Craft-repair, Not-in-family,9,119429,0,0,40,29, <=50K
 Male, Private, White, 10th, United-States, Never-married, Transport-moving, Unmarried,6,73037,0,0,30,28, <=50K
 Male, Self-emp-not-inc, White, Doctorate, United-States, Married-civ-spouse, Prof-specialty, Husband,16,84409,0,0,40,61, >50K
 Male, Self-emp-not-inc, White, 9th, United-States, Married-civ-spouse, Farming-fishing, Husband,5,274451,0,0,25,66, >50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Farming-fishing, Husband,10,246439,7298,0,50,31, >50K
 Female, Private, White, Assoc-acdm, United-States, Never-married, Other-service, Own-child,12,124242,0,0,40,21, <=50K
 Male, Self-emp-not-inc, White, HS-grad, United-States, Married-civ-spouse, Transport-moving, Husband,9,123393,6418,0,58,67, >50K
 Male, Private, White, HS-grad, United-States, Widowed, Transport-moving, Not-in-family,9,159732,0,0,40,26, <=50K
 Male, Private, White, Some-college, United-States, Never-married, Craft-repair, Not-in-family,10,161415,0,0,50,21, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Machine-op-inspct, Husband,9,157568,0,0,40,33, <=50K
 Female, Private, White, HS-grad, United-States, Divorced, Other-service, Unmarried,9,168030,0,0,32,33, <=50K
 Male, State-gov, White, Bachelors, United-States, Married-civ-spouse, Exec-managerial, Husband,13,349910,10605,0,50,59, >50K
 Male, Self-emp-inc, White, 7th-8th, United-States, Married-civ-spouse, Farming-fishing, Husband,4,130329,0,0,50,82, <=50K
 Female, State-gov, White, Doctorate, United-States, Married-civ-spouse, Prof-specialty, Wife,16,56964,0,0,50,34, >50K
 Male, Private, White, Bachelors, France, Married-civ-spouse, Exec-managerial, Husband,13,370509,0,0,50,29, >50K
 Female, Private, White, Some-college, United-States, Divorced, Other-service, Own-child,10,106306,0,0,40,19, <=50K
 Male, Self-emp-not-inc, White, HS-grad, United-States, Married-civ-spouse, Exec-managerial, Husband,9,56480,0,0,1,57, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Exec-managerial, Husband,10,115932,99999,0,50,41, >50K
 Male, Private, Black, 10th, United-States, Married-civ-spouse, Other-service, Husband,6,154580,2580,0,40,55, <=50K
 Male, Private, Black, Some-college, United-States, Never-married, Handlers-cleaners, Not-in-family,10,404421,0,0,40,27, <=50K
 Male, Private, White, HS-grad, United-States, Never-married, Craft-repair, Not-in-family,9,194901,0,0,45,33, <=50K
 Male, State-gov, Black, Some-college, United-States, Divorced, Adm-clerical, Not-in-family,10,164790,0,0,50,43, >50K
 Female, Federal-gov, White, Some-college, United-States, Widowed, Tech-support, Not-in-family,10,94242,0,0,16,72, <=50K
